Id,SalePrice
2734,158236.77644177392
2735,130095.46500950292
2736,140419.1973899267
2737,121561.83387979312
2738,145221.39307838725
2739,150512.69783398966
2740,138796.8189888071
2741,141905.00968491903
2742,149674.64441553337
2743,138537.0002505023
2744,146333.09414875074
2745,138357.4947763441
2746,128287.60854470803
2747,151638.00064888396
2748,128695.14839540159
2749,126222.76353335001
2750,130519.12245973425
2751,120238.16995647729
2752,230020.61878075256
2753,153098.68548415654
2754,251101.67480700475
2755,138642.22368851627
2756,89766.93062047331
2757,86158.58861978214
2758,87581.52592859794
2759,153518.7133228407
2760,139482.11994807163
2761,139911.28621409644
2762,144094.49259811296
2763,190317.03392760496
2764,157632.53112602272
2765,277923.2660098426
2766,132884.1476267909
2767,87405.16224233483
2768,130989.31182107831
2769,138866.37143772986
2770,164262.84052443434
2771,122813.91121883871
2772,118412.98969630097
2773,144120.41393172232
2774,139119.608919043
2775,114464.01880095463
2776,133050.4922987192
2777,124383.24086708426
2778,119446.3097343817
2779,117534.31433522108
2780,106671.16638949
2781,96456.20161425353
2782,79558.45209822299
2783,90868.72290378707
2784,120423.26450333765
2785,127794.9949519603
2786,53509.85566507592
2787,113708.01032153987
2788,74563.70176674891
2789,213379.6888793222
2790,77716.30940575352
2791,123287.68873926114
2792,71819.54329245284
2793,169995.0314593345
2794,88145.53853354593
2795,113326.48521635744
2796,107003.25350220462
2797,223263.73657349576
2798,94668.69572344446
2799,108355.91862842598
2800,67033.61238300042
2801,105231.1662361919
2802,137032.80386356093
2803,173585.64672950766
2804,143010.51005581787
2805,96235.56423387525
2806,112404.32515447409
2807,174621.53223717926
2808,140132.23958981596
2809,130078.4300672711
2810,130664.86411166376
2811,158960.49994691496
2812,140888.04778328788
2813,161518.19201492344
2814,161518.19201492344
2815,109777.8250410638
2816,228895.90165274945
2817,138729.48900614853
2818,126483.21274712015
2819,148737.18452334945
2820,131279.5955358432
2821,115663.90512676715
2822,170074.57176284882
2823,303466.4438126851
2824,169816.12680943907
2825,147141.78653735077
2826,138727.51600699592
2827,150286.55735865235
2828,211648.18083916267
2829,180407.54455865396
2830,242228.82137637064
2831,187065.66977588614
2832,227989.09171905948
2833,263072.2979343874
2834,216841.69675874762
2835,220667.55666556748
2836,188828.7685264547
2837,159959.43747140854
2838,150505.30295669337
2839,178878.70928303577
2840,194134.7066526844
2841,197632.7820401968
2842,208552.590560716
2843,141128.549485336
2844,150006.52287704663
2845,124546.80041679756
2846,210530.3254506264
2847,192620.23427782205
2848,230398.25824699787
2849,214479.460613359
2850,275392.268477616
2851,238824.48547585114
2852,236340.9680051396
2853,230253.09047881322
2854,141323.80989097094
2855,196914.82549479205
2856,206997.6239389839
2857,188828.7685264547
2858,198600.49276023844
2859,130067.9924247112
2860,119304.96357444934
2861,138201.19047331985
2862,199435.41176379914
2863,126942.5972975836
2864,258462.42013092453
2865,137656.1487953727
2866,158805.85161123503
2867,92172.4130429517
2868,133329.03710709486
2869,126375.6085915105
2870,135078.06492395684
2871,108388.41039660726
2872,63847.74803656075
2873,118567.53963799801
2874,141257.7533399603
2875,121701.59866846024
2876,157748.19831522348
2877,142142.40657950612
2878,149755.44445755225
2879,134854.59456512853
2880,123919.81847480037
2881,142749.41736111036
2882,155109.09218179595
2883,169627.33199261277
2884,189953.32956951542
2885,166279.6057679656
2886,177903.01504580636
2887,101184.16053379078
2888,121020.21331664248
2889,63316.325415039406
2890,69620.94240819286
2891,139899.14249211326
2892,45147.621201967086
2893,110293.11422454081
2894,48796.46860471537
2895,297780.18406897865
2896,269218.42475358536
2897,197870.68269950274
2898,164061.0677822335
2899,239067.93281801415
2900,151341.12626029665
2901,187482.97885376343
2902,183473.6114727422
2903,314054.6061796297
2904,337643.22827645246
2905,111370.53874638204
2906,185681.71282258624
2907,102092.34745152602
2908,130418.90862109368
2909,149575.37045095526
2910,79264.13053711184
2911,86063.98883540003
2912,153629.768884676
2913,81533.92383447864
2914,78926.3472458561
2915,78926.3472458561
2916,80298.8737561802
2917,151609.01787487973
2918,123024.85915418151
2919,252052.76776416568
